id,birthday,deathday,imdb_id,name,place_of_birth,photo_url,gender
121767,,,nm0385151,Bethany Rooney,,https://image.tmdb.org/t/p/originalNone,Female
74065,1964-11-09,,nm0000536,Robert Duncan McNeill,"Raleigh, North Carolina, USA",https://image.tmdb.org/t/p/original/cJDCKBNRAZzjDgPj6JaDaYyZZi.jpg,Male
163097,,,nm0171315,John David Coles,,https://image.tmdb.org/t/p/originalNone,Male
1214368,,,nm0957198,Randall Zisk,,https://image.tmdb.org/t/p/originalNone,Male
729,1959-03-09,,nm0697014,Lonny Price,,https://image.tmdb.org/t/p/original/gm1I7hmudFjoLTTDQtZmxkQJt8O.jpg,Male
64140,1974-11-15,,nm1065402,Sanaa Hamri,"Tangier, Morocco",https://image.tmdb.org/t/p/original/okhNJtBQkrMg8rcu3Xk0TbRJc0S.jpg,Female
157771,,,nm0568224,Charles McDougall,,https://image.tmdb.org/t/p/original/ty4SFTBrT7g2j9ywxuwCbpmKdND.jpg,Male
1215063,,,nm0156013,Tom Cherones,,https://image.tmdb.org/t/p/original/oZ4mCJU7TN3OKxxRSrymuiHpHTn.jpg,Not Specified
1219592,,,nm0859317,Pam Thomas,,https://image.tmdb.org/t/p/originalNone,Not Specified
1219594,,,,Tom Cher,,https://image.tmdb.org/t/p/originalNone,Not Specified
41737,1952-04-19,,nm0686470,Tony Plana,"Havana, Cuba",https://image.tmdb.org/t/p/original/vLt0vQfH07SWmAe5WuSwQB1do9e.jpg,Male
116370,1951-11-26,,nm0224683,Matthew Diamond,"Manhattan, New York, USA",https://image.tmdb.org/t/p/originalNone,Male
33485,1953-11-06,,nm0881038,Ron Underwood,"Glendale, California, USA",https://image.tmdb.org/t/p/originalNone,Male
169288,1957-04-19,,nm0255081,Scott Ellis,"Washington, D.C., USA",https://image.tmdb.org/t/p/original/9HLmlvTFwjC3ngnnyIb5nYARYhN.jpg,Male
64171,,,nm0371348,James Hayman,,https://image.tmdb.org/t/p/originalNone,Male
80747,,,nm0793455,Steve Shill,"Windsor, Berkshire, England, UK",https://image.tmdb.org/t/p/original/aLMTXuJHi70vrjAIsgE0Tcplcxs.jpg,Male
33054,1961-02-03,,nm0330360,Keith Gordon,"New York City, New York, USA",https://image.tmdb.org/t/p/original/qh2MpLx2B5CYZVKJz2VLXEuRMBC.jpg,Male
74062,1969-06-08,,nm0796864,Marcos Siega,"New York City, New York, USA",https://image.tmdb.org/t/p/originalNone,Male
84931,1963-07-08,,nm0191147,Michael Cuesta,New York City - New York - USA,https://image.tmdb.org/t/p/originalNone,Male
63270,,,nm0864268,Romeo Tirone,,https://image.tmdb.org/t/p/originalNone,Male
15521,1951-06-25,,nm0225416,Ernest R. Dickerson,"Newark, New Jersey, USA",https://image.tmdb.org/t/p/original/95LqJiPlj202gZchzpHg7XR5axe.jpg,Male
3417,1960-05-20,,nm0001282,Tony Goldwyn,"Los Angeles, California, USA",https://image.tmdb.org/t/p/original/kLuvuxspqKvR2F8zk3Gc1b0KhkQ.jpg,Male
17278,1963-04-13,,nm0327064,Nick Gomez,"Somerville, Massachusetts, USA",https://image.tmdb.org/t/p/originalNone,Male
27146,1947-07-16,,nm0509409,Rob Lieberman," Buffalo, New York, USA",https://image.tmdb.org/t/p/original/lPaofAC7evfyLsS1lgbW2DlVwmD.jpg,Male
204250,,,nm0542960,Seith Mann,,https://image.tmdb.org/t/p/original/vm86Gdb8Cws713vO1HtpN324sTe.jpg,Male
1318704,1959-05-17,,nm0002399,Alik Sakharov,Tashkent - USSR,https://image.tmdb.org/t/p/originalNone,Male
7145,1957-03-30,,nm0499724,Michael Lehmann,"San Francisco, California, USA",https://image.tmdb.org/t/p/original/jDu6ZiKtVGkhupi6wXv1f4Tpgro.jpg,Male
163198,1953-12-23,,nm0197700,Holly Dale,"Toronto, Ontario,  Canada",https://image.tmdb.org/t/p/original/7MtKPEWzYcJQtEuOtcZfht4STib.jpg,Female
94155,1963-05-01,,nm0777447,Stefan Schwartz,London - England - UK,https://image.tmdb.org/t/p/original/wKOnSxOHgJRXoqd7IaAtb028wsj.jpg,Male
93223,1968-01-01,,nm1047532,Brian Kirk,"Armagh, Northern Ireland, UK",https://image.tmdb.org/t/p/original/6GDT6T9E3vvJTsBDHe2XgGwcG6y.jpg,Male
166447,,,nm0156838,Milan Cheylov,,https://image.tmdb.org/t/p/original/bEw8P5gniVmpt1RgUHbZxfgzrKK.jpg,Male
88391,1962-01-01,,nm0687964,Jeremy Podeswa,"Toronto, Canada",https://image.tmdb.org/t/p/originalNone,Male
53820,1971-02-01,,nm0355910,Michael C. Hall,"Raleigh, North Carolina, USA",https://image.tmdb.org/t/p/original/7zUMGoujuev5PUwwv4Gl6ikB50k.jpg,Male
126945,1962-01-01,,nm1093053,Brian Percival,"Liverpool, Merseyside, England, UK",https://image.tmdb.org/t/p/original/zx4ZfHNPNF0h22UN8QMgBBAmcXW.jpg,Male
1216390,,,nm0446232,Brian Kelly,,https://image.tmdb.org/t/p/originalNone,Male
1216399,,,nm0323758,Andy Goddard,,https://image.tmdb.org/t/p/original/lbdx7Bw1i1tznbVoyjHXnkL61Rz.jpg,Not Specified
1221050,,,nm0819083,Minkie Spiro,,https://image.tmdb.org/t/p/original/6clDLR2bJ5n1CgD3WHOalHtPgGC.jpg,Female
189917,,,nm0668887,Ashley Pearce,,https://image.tmdb.org/t/p/originalNone,Female
95893,,,nm1326093,James Strong,,https://image.tmdb.org/t/p/original/qOBBxMHqs6UcWYxE4P7LGa3nT10.jpg,Male
137932,1952-05-09,,nm0093322,Ben Bolt,,https://image.tmdb.org/t/p/originalNone,Male
108621,,,nm0607701,Catherine Morshead,,https://image.tmdb.org/t/p/original/gkjEoFGT64cPK0tJDcPIQgL8QgS.jpg,Female
137427,1967-10-03,,nm0898288,Denis Villeneuve,"Trois-Rivières, Québec, Canada",https://image.tmdb.org/t/p/original/zdDx9Xs93UIrJFWYApYR28J8M6b.jpg,Male
1471947,,,nm0140240,Chris Carreras,"Maidenhead, Berkshire, England, UK",https://image.tmdb.org/t/p/originalNone,Male
1550851,,,nm0835375,Tom Struthers,,https://image.tmdb.org/t/p/original/xno5adpYLc7652mzr6jvMUyecBD.jpg,Male
2010327,1977-03-15,,,Tom Rye,"London, England, UK",https://image.tmdb.org/t/p/originalNone,Not Specified
2063512,,,,Marlon Beyer Rieger,,https://image.tmdb.org/t/p/originalNone,Not Specified
7467,1962-08-28,,nm0000399,David Fincher,"Denver, Colorado, USA",https://image.tmdb.org/t/p/original/tpEczFclQZeKAiCeKZZ0adRvtfz.jpg,Male
17217,,,nm0867715,Mike Topoozian,,https://image.tmdb.org/t/p/originalNone,Male
1521769,,,nm0915391,Dina Waxman,,https://image.tmdb.org/t/p/originalNone,Not Specified
1534969,,,nm0475456,Allen Kupetsky,,https://image.tmdb.org/t/p/originalNone,Not Specified
1758614,1967-08-04,,nm0905810,Bob Wagner,"Chicago, Illinois, USA",https://image.tmdb.org/t/p/originalNone,Male
1238788,,,nm0796425,Rich Sickler,,https://image.tmdb.org/t/p/originalNone,Not Specified
1399033,1950-08-24,,nm0640677,Shaun O'Dell,,https://image.tmdb.org/t/p/originalNone,Male
2024399,,,nm0782905,Jain Sekuler,,https://image.tmdb.org/t/p/originalNone,Female
2084671,,,,Maria Battle Campbell,,https://image.tmdb.org/t/p/originalNone,Not Specified
24,1951-05-14,,nm0000709,Robert Zemeckis,"Chicago, Illinois, USA ",https://image.tmdb.org/t/p/original/lPYDQ5LYNJ12rJZENtyASmVZ1Ql.jpg,Male
30,,,nm0823330,Steve Starkey,,https://image.tmdb.org/t/p/original/cSRVyRVmx3cg8c78pjR08AhRrx6.jpg,Male
13930,,,nm0605337,Bruce Moriarty,,https://image.tmdb.org/t/p/originalNone,Male
1434225,,,nm0539381,Susan Malerstein,,https://image.tmdb.org/t/p/originalNone,Female
2022772,,,,Lennie Appelquist,,https://image.tmdb.org/t/p/originalNone,Not Specified
2042354,,,,Eric Tignini,,https://image.tmdb.org/t/p/originalNone,Not Specified
1213575,,,nm0635877,Patrick R. Norris,,https://image.tmdb.org/t/p/originalNone,Male
1213560,,,nm0509183,Allison Liddi-Brown,,https://image.tmdb.org/t/p/original/273QG90wZlrLgDKtaCxNWj23x1G.jpg,Female
212165,,,nm0264220,Chris Eyre,"Portland, Oregon, USA",https://image.tmdb.org/t/p/originalNone,Male
36602,1964-03-11,,nm0000916,Peter Berg,"New York City, New York, USA",https://image.tmdb.org/t/p/original/1pR16H0zqRG49ns8cYykYpodgGF.jpg,Male
181751,,,nm0441300,Jason Katims,,https://image.tmdb.org/t/p/original/x6k5hNtV6OVNSUdYAkkHCJqblIR.jpg,Male
1215143,,,nm0924693,Dean White,,https://image.tmdb.org/t/p/originalNone,Male
1214400,,,nm0503598,Dan Lerner,,https://image.tmdb.org/t/p/originalNone,Male
74429,1970-01-15,,nm0665322,Josh Pate,"Raeford, North Carolina, USA",https://image.tmdb.org/t/p/originalNone,Male
3497,1965-09-17,,nm0151419,Kyle Chandler,"Buffalo, New York, USA",https://image.tmdb.org/t/p/original/fVTorgPgT7pLLkJhIMNoOKdX1mn.jpg,Male
155357,,,nm0542642,Ami Canaan Mann,"London, England, UK",https://image.tmdb.org/t/p/originalNone,Female
80215,,,nm0831690,Charles Stone III,,https://image.tmdb.org/t/p/originalNone,Male
1219210,,,nm0686184,Mark Piznarski,,https://image.tmdb.org/t/p/originalNone,Male
1218971,1954-11-15,,nm0109159,Kevin S. Bright,"New York City, New York, USA",https://image.tmdb.org/t/p/originalNone,Male
150641,,,nm0357143,Gary Halvorson,,https://image.tmdb.org/t/p/original/9KwJweL5GN0y5rvsvBhBRlVtmb0.jpg,Male
15045,1948-06-25,,nm0501185,Michael Lembeck,"Brooklyn, New York, USA",https://image.tmdb.org/t/p/original/f1Bf2p9YvPIaTZMUhYxhCx5yxLP.jpg,Male
157437,1940-12-30,,nm0123273,James Burrows,Los Angeles - California - USA,https://image.tmdb.org/t/p/original/b2hSq8OclJZdglNFM1Txaz5uBgs.jpg,Male
14987,1938-08-06,,nm0094288,Peter Bonerz,Portsmouth - New Hampshire - USA,https://image.tmdb.org/t/p/original/8qWxMGvASfbwbW9AbV2Fb4pP3t7.jpg,Male
14409,1966-11-02,,nm0001710,David Schwimmer,"Astoria, New York, USA",https://image.tmdb.org/t/p/original/vcQ59lsEzrniYMapfA7InnI4Vgk.jpg,Male
134133,,,nm0421675,Shelley Jensen,,https://image.tmdb.org/t/p/originalNone,Male
15048,1956-01-21,,nm0000913,Robby Benson,"Dallas, Texas, USA",https://image.tmdb.org/t/p/original/rYcDiM9LrStdlcb80N3WAR2CsHX.jpg,Male
15239,,,nm0400958,Terry Hughes,,https://image.tmdb.org/t/p/originalNone,Male
1222077,1959-08-19,,nm0296945,Pamela Fryman,,https://image.tmdb.org/t/p/originalNone,Female
1212106,,,nm0958449,Steve Zuckerman,,https://image.tmdb.org/t/p/originalNone,Male
15106,1950-05-22,,nm0772095,Thomas Schlamme,"Houston, Texas, USA",https://image.tmdb.org/t/p/originalNone,Male
1213162,1961-12-13,,nm0390844,Todd Holland,"Kittanning, Pennsylvania, USA",https://image.tmdb.org/t/p/original/2BadWgY9hzJKpiRG63fo6NuE2Xw.jpg,Male
1212120,,,,Sheldon Epps,,https://image.tmdb.org/t/p/originalNone,Not Specified
14995,1940-07-01,,nm0002887,Alan Myerson,"Edinburgh, Scotland, UK",https://image.tmdb.org/t/p/originalNone,Male
7088,1955-06-06,2015-03-08,nm0800376,Sam Simon,"Los Angeles, California, USA",https://image.tmdb.org/t/p/original/tNijjQtTwhiEst2mECHNl5UO5rZ.jpg,Male
1212811,,,,Andrew Tsao,,https://image.tmdb.org/t/p/originalNone,Not Specified
15452,1942-08-09,,nm0825731,David Steinberg,"Winnipeg, Manitoba, Canada",https://image.tmdb.org/t/p/original/zQ6hCCSmrzBTNYuaSE3TULljJyq.jpg,Male
1217013,1954-10-25,,nm0006996,Paul Lazarus,,https://image.tmdb.org/t/p/originalNone,Male
5960,1947-09-23,,nm0005316,Mary Kay Place,"Tulsa, Oklahoma, USA",https://image.tmdb.org/t/p/original/2kMJaI9g9kOMw7BXb8tlztUxQZe.jpg,Female
2038739,,,,Dana De Vally Piazza,,https://image.tmdb.org/t/p/originalNone,Female
21522,1949-08-24,,nm0005344,Joe Regalbuto,"New York City, New York, USA",https://image.tmdb.org/t/p/original/wfO7TkFao1oAxdUbJKkO64PPkQb.jpg,Male
2205703,,,nm0918923,Ben Weiss,,https://image.tmdb.org/t/p/originalNone,Male
33316,,,nm0638354,David Nutter,,https://image.tmdb.org/t/p/original/obyikiv6rf8hgwUKJKRJdMT3YEK.jpg,Male
47005,1965-01-01,,nm0851930,Alan Taylor,,https://image.tmdb.org/t/p/original/sXC2wNRo7lshghNnNaPdWQ9sqKe.jpg,Male
114404,1974-01-07,,nm0764601,Miguel Sapochnik,"Hammersmith, London, England",https://image.tmdb.org/t/p/original/jlZGTjiifvvFDoEtlwrKz7QxuJS.jpg,Male
1177777,,,nm0336241,Alex Graves,,https://image.tmdb.org/t/p/original/c9KWBdhgtsoUFGdWbInk3WUnUbU.jpg,Male
57199,,,nm0617042,Mark Mylod,,https://image.tmdb.org/t/p/original/gj10OrHbOZUxOJWBSel9OiIMkBI.jpg,Male
88743,1962-11-30,,nm0590889,Daniel Minahan,"Danbury, Connecticut, USA",https://image.tmdb.org/t/p/original/zBRWTVYdZ77HT1zWpZtLXZ8AW1F.jpg,Male
2607303,1978-04-17,,nm3582444,Carolina Jiménez,"  Madrid, Spain",https://image.tmdb.org/t/p/original/3GiT1cIGLb5XpuQmydHHscGcHFb.jpg,Female
28976,1949-09-25,,nm0070474,Jack Bender,USA,https://image.tmdb.org/t/p/original/8BKWjdfFdjdqPxvJ880Y76qzSCT.jpg,Male
44797,1959-06-10,,nm0887700,Timothy Van Patten,"Brooklyn, New York, USA",https://image.tmdb.org/t/p/original/MzSOFrd99HRdr6pkSRSctk3kBR.jpg,Male
59584,1965-11-10,,nm0007008,David Petrarca,"Warwick, Rhode Island, USA",https://image.tmdb.org/t/p/original/bMx7F5Kttg0HdQXZI2qQTo2Pi1A.jpg,Male
57581,1970-05-25,,nm0551076,Neil Marshall,Newcastle upon Tyne - England - UK,https://image.tmdb.org/t/p/original/niiQO8m2fEIdmEBYdawulBSIzwY.jpg,Male
2074898,1976-03-18,,nm0852845,Mark Taylor,"Sheffield, Yorkshire, England, UK",https://image.tmdb.org/t/p/originalNone,Male
228068,1971-04-23,,nm1888967,D. B. Weiss,"Chicago, Illinois, U.S.A.",https://image.tmdb.org/t/p/original/2RMejaT793U9KRk2IEbFfteQntE.jpg,Male
12632,,,nm0755261,Daniel Sackheim,USA,https://image.tmdb.org/t/p/originalNone,Male
9813,1970-09-25,,nm1125275,David Benioff,"New York, New York, USA",https://image.tmdb.org/t/p/original/xvNN5huL0X8yJ7h3IZfGG4O2zBD.jpg,Male
1212522,1975-08-08,,nm0787687,Matt Shakman,Ventura - California - USA,https://image.tmdb.org/t/p/original/kraLXlC9egJh4pTNTpKUYhkkNiu.jpg,Male
139135,1986-05-13,,nm2501633,Lena Dunham,"New York, New York, USA",https://image.tmdb.org/t/p/original/nRMeKctDpp5vgYCbrFXEmrAch6k.jpg,Female
44740,1965-01-01,,nm0791672,Richard Shepard,"New York City, New York, USA",https://image.tmdb.org/t/p/originalNone,Male
130816,1968-05-19,,nm0673400,Jesse Peretz,"Cambridge, Massachusetts",https://image.tmdb.org/t/p/originalNone,Male
1235087,,,nm1493255,Jennifer Konner,,https://image.tmdb.org/t/p/originalNone,Female
7036,1961-09-30,,nm0000655,Eric Stoltz,"Whittier, California, USA",https://image.tmdb.org/t/p/original/sP5tI3NVHrhmle5qotVz9q2mWfR.jpg,Male
1224030,1971-03-01,,nm1004299,Brad Falchuk,"Newton, Massachusetts, U.S.",https://image.tmdb.org/t/p/original/kVMTpVi2I9UhlcJdBUWcq744Lgg.jpg,Male
969894,,,nm1267896,Bradley Buecker,,https://image.tmdb.org/t/p/original/1dqHO71I1KLxkElHbiFa7qKfi3q.jpg,Male
52779,1965-11-09,,nm0614682,Ryan Murphy,"Indianapolis, Indiana, USA",https://image.tmdb.org/t/p/original/uPojf0hEIpud1huRC9NY7R55OSy.jpg,Male
1224031,1972-11-06,,nm0004234,Alfonso Gomez-Rejon,"Laredo, Texas, Stati Uniti",https://image.tmdb.org/t/p/original/1Eb850hSz3RGDC1VoAtmiOBjrva.jpg,Male
154528,1949-04-10,,nm0444709,Elodie Keene,"Paso Robles, California, USA",https://image.tmdb.org/t/p/originalNone,Female
45649,1956-06-30,,nm0054077,Paris Barclay,"Chicago Heights, Illinois, USA",https://image.tmdb.org/t/p/originalNone,Male
59595,,,nm0107302,Ian Brennan,,https://image.tmdb.org/t/p/originalNone,Male
20739,1964-11-27,,nm0788202,Adam Shankman,"Los Angeles, California, USA",https://image.tmdb.org/t/p/original/zZmZgVp5OTU2eSMCDuOXGlQ4fBR.jpg,Male
1224107,,,nm0052059,Carol Banker,,https://image.tmdb.org/t/p/original/fEJW3Hd67cW3nIDp6jyxsVo8cZO.jpg,Female
1934040,,,nm0113073,Barbara Brown,,https://image.tmdb.org/t/p/original/riw8yBoZJCQdjC5WUCwrbPUhMNq.jpg,Female
1223187,,,nm0881461,Michael Uppendahl,,https://image.tmdb.org/t/p/original/eUPgJlBiib0JbNwXQ9OCwJcP3Y7.jpg,Male
194227,1966-10-11,,nm0779350,John Scott,"Long Beach, California, USA",https://image.tmdb.org/t/p/originalNone,Male
15455,1963-09-25,,nm0004883,Tate Donovan,"Tenafly, New Jersey, USA",https://image.tmdb.org/t/p/original/1SVx1zVO2lR5mUoduURUL64mIDH.jpg,Male
155007,,,nm0002704,Bill D'Elia,"Queens, New York, USA",https://image.tmdb.org/t/p/original/7f7wWAkx0Ob59vPFXOAGDOh5UkQ.jpg,Male
32393,1961-01-19,,nm0005204,Paul McCrane,"Philadelphia, Pennsylvania, USA ",https://image.tmdb.org/t/p/original/uOs3O9rrDdcnsvTMQSaX1tYhCC1.jpg,Male
155209,1978-10-30,,nm1285162,Matthew Morrison,"Fort Ord, California, USA",https://image.tmdb.org/t/p/original/naLF7PCvYQdbccPzkIl0mnTN7x3.jpg,Male
1224074,,,nm0180085,Rob Corn,,https://image.tmdb.org/t/p/originalNone,Male
155423,1964-05-13,,nm0894225,Tom Verica,Philadelphia - Pennsylvania - USA,https://image.tmdb.org/t/p/original/kNh4u2PUzXw3shi3M1tmYvsJu4y.jpg,Male
171075,1969-08-27,,nm0933156,Chandra Wilson,"Houston, Texas, USA",https://image.tmdb.org/t/p/original/83Ynxlv3jV4ahkOiAEfunM7Rez2.jpg,Female
32395,1950-01-16,,nm0000739,Debbie Allen,"Houston, Texas, USA",https://image.tmdb.org/t/p/original/m5WLlvAakNejhGiG7zjsPvrwxM8.jpg,Female
44990,1953-08-20,,nm0005022,Peter Horton,"Bellevue, Washington",https://image.tmdb.org/t/p/original/6k6CV4kDL6BBvdCVY04jrJSiC2B.jpg,Male
16187,1939-11-21,,nm0844358,Jeannot Szwarc," Paris, France",https://image.tmdb.org/t/p/original/aiyRwN4gCQbmJVrBSGK1ZsIpQUH.jpg,Male
19509,1966-02-14,,nm0950506,Jessica Yu," New York City, New York",https://image.tmdb.org/t/p/originalNone,Female
9013,1973-08-09,,nm0571727,Kevin McKidd,"Elgin, Moray, Scotland, UK",https://image.tmdb.org/t/p/original/KtmEKOSehmQ35JfGjEjpqlypbP.jpg,Male
68457,1936-09-29,,nm0292419,James Frawley,"Houston, Texas, USA",https://image.tmdb.org/t/p/original/qMG0tZVWuS2mkLbMSM97JrEJTTm.jpg,Male
157730,1970-06-18,,nm0944981,Greg Yaitanes,"Wellesley, Massachusetts, USA",https://image.tmdb.org/t/p/originalNone,Male
1940580,,,nm0192030,Nicole Rubio,,https://image.tmdb.org/t/p/original/98wJA7yiP37rRPnaUwFDVNet7iV.jpg,Female
1224094,,,nm0679764,Tony Phelan,,https://image.tmdb.org/t/p/originalNone,Male
1224089,,,nm0650304,Edward Ornelas,,https://image.tmdb.org/t/p/originalNone,Male
1224091,,,nm0732233,Steve Robin,,https://image.tmdb.org/t/p/originalNone,Male
40575,,,nm0914368,Michael W. Watkins,,https://image.tmdb.org/t/p/original/3PepN0KsLEnLkZh72QXxyvu0d7C.jpg,Male
59649,1950-07-01,,nm0696309,Michael Pressman,New York City - New York - USA,https://image.tmdb.org/t/p/originalNone,Male
1211988,1951-01-16,,nm0863990,Mark Tinker,Stamford - Connecticut - USA,https://image.tmdb.org/t/p/originalNone,Male
7743,1973-01-30,,nm0039402,Cecilie A. Mosli,"Malangen, Troms, Norway",https://image.tmdb.org/t/p/original/Ah6R9ahEz73R4Zo3wXVL6Zkbq2I.jpg,Female
55257,1956-08-19,,nm0035060,Adam Arkin,"Brooklyn, New York City, New York, USA",https://image.tmdb.org/t/p/original/66CugPTyelfdtYe0IV0U0LQP1sA.jpg,Male
57691,1962-01-22,,nm0205542,Tamra Davis,"California, USA",https://image.tmdb.org/t/p/original/mo2IRqEOj7sfqJR9Ev75WLhnFXC.jpg,Female
1214433,,,nm0592808,Christopher Misiano,,https://image.tmdb.org/t/p/original/3zRIhdlc6JTIOuszJD5hknvFEeg.jpg,Male
1261680,,,nm0339111,Rob J. Greenlea,"Cincinnati, Ohio, USA",https://image.tmdb.org/t/p/original/erc1KAuv2s6S1OAZ3POtZxbU9lt.jpg,Male
1221738,,,nm0413824,Mark Jackson,,https://image.tmdb.org/t/p/originalNone,Not Specified
169979,1951-12-16,,nm0695445,Deborah Pratt,"Chicago, Illinois, U.S.",https://image.tmdb.org/t/p/original/os2KNsDygdEiMlQxac6SZOOqVcm.jpg,Female
102439,1961-05-30,,nm0855613,John Terlesky,"Cincinnati, Ohio, USA",https://image.tmdb.org/t/p/original/bXvPSIO9PIWkAJ6o4cs1QXi5A5s.jpg,Male
19839,1954-08-30,,nm0001601,David Paymer,"Oceanside, Long Island, New York, USA",https://image.tmdb.org/t/p/original/rrI6LgFb1la4PCIYuTB7pjIGgut.jpg,Male
152076,,,nm0027413,Sarah Pia Anderson,,https://image.tmdb.org/t/p/originalNone,Female
1178964,,,nm0877617,Jann Turner,,https://image.tmdb.org/t/p/originalNone,Female
84165,,,nm0227781,Michael Dinner,,https://image.tmdb.org/t/p/originalNone,Male
15798,1953-01-01,,nm0322128,Lesli Linka Glatter,,https://image.tmdb.org/t/p/original/8F13UPsRnXWTDcp8iA3ZXMtfJa3.jpg,Female
933949,,,nm0004500,Geary McLeod,"Boston, Massachusetts, USA",https://image.tmdb.org/t/p/originalNone,Male
1362995,1989-06-19,,nm5521198,Giacomo Gianniotti,"Rome, Italy",https://image.tmdb.org/t/p/original/gym2kTV6aqHYRK2zFEhVnYBuPiR.jpg,Male
87038,1953-02-12,,nm0005088,Joanna Kerns,"San Francisco, California, USA",https://image.tmdb.org/t/p/original/8r0OzuWz7HAF6OL4ZkAw2ahwiSd.jpg,Female
118471,,,nm0637458,Cherie Nowlan,,https://image.tmdb.org/t/p/original/y6KmOUDxM2eCGYFL8srWqjifjyR.jpg,Female
1379197,,,,Chris Hayden,,https://image.tmdb.org/t/p/originalNone,Not Specified
81727,1964-01-07,,nm0552140,Darnell Martin,"Bronx, New York, USA",https://image.tmdb.org/t/p/original/ckJYoBeDRT6DgqfyEA1LWdIQjr1.jpg,Female
62156,,,nm0458868,Linda Klein,,https://image.tmdb.org/t/p/originalNone,Female
1215140,1975-03-02,,nm1061992,Jesse Bochco,"Los Angeles, California, USA",https://image.tmdb.org/t/p/original/mwutEXp7zUwEUGgZTtUiybLFPz6.jpg,Male
205644,1972-11-02,,nm0339178,David Greenspan,,https://image.tmdb.org/t/p/originalNone,Male
566964,1977-06-01,,nm0154079,Pete Chatmon,,https://image.tmdb.org/t/p/original/aUGfTu2Pf1Dvbo1CDWQLecCccIe.jpg,Male
111944,1950-01-01,,nm0744794,Bobby Roth,"Los Angeles, California, USA",https://image.tmdb.org/t/p/originalNone,Male
1379198,,,,Susan Vaill,,https://image.tmdb.org/t/p/originalNone,Not Specified
1224334,,,nm0047458,Rob Bailey,,https://image.tmdb.org/t/p/originalNone,Male
210695,1981-08-05,,nm0930898,Jesse Williams,"Chicago, Illinois, USA",https://image.tmdb.org/t/p/original/hygNTzn3Ml92ear4ltTPYo5Pp2G.jpg,Male
166679,,,nm0575598,Michael Medico,,https://image.tmdb.org/t/p/original/oh7N2NzY7zRiq2y3cfww16pCvdj.jpg,Male
454973,1957-08-16,,nm0005041,Laura Innes,"Pontiac, Michigan, USA",https://image.tmdb.org/t/p/original/kIHB4vHQXt0CbQxuwEOXF2hnpeT.jpg,Female
4163,1945-06-08,,nm0215123,Donna Deitch,"San Francisco, California, USA",https://image.tmdb.org/t/p/originalNone,Female
4755,1952-09-08,2013-01-07,nm0254786,David R. Ellis,"Santa Monica, California, USA",https://image.tmdb.org/t/p/original/zw1ccRyxUBy0y7JDdXTZAYg96xd.jpg,Male
10965,1958-09-10,,nm0001060,Chris Columbus,"Spangler, Pennsylvania, USA",https://image.tmdb.org/t/p/original/p7VSWFQ6V99p3jLJOrNI1NlnTrg.jpg,Male
1390388,,,nm0941858,Annie Penn,,https://image.tmdb.org/t/p/originalNone,Female
1836887,,,,Michael Stevenson,,https://image.tmdb.org/t/p/originalNone,Not Specified
1836888,,,,Michael Michael,,https://image.tmdb.org/t/p/originalNone,Not Specified
2198741,,,,R.J. Mino,,https://image.tmdb.org/t/p/originalNone,Not Specified
2233031,,,,Ian Dray,,https://image.tmdb.org/t/p/originalNone,Not Specified
2233034,,,,Charlotte Mason-Apps,,https://image.tmdb.org/t/p/originalNone,Not Specified
16589,1939-01-01,,nm0003423,Peter MacDonald,"London, England, UK",https://image.tmdb.org/t/p/original/sulOWgN2WZKDOlg8JMpTv8TUSHh.jpg,Male
1211221,,,nm0360018,David Hanks,,https://image.tmdb.org/t/p/originalNone,Not Specified
1739826,1976-09-24,,,William Dodds,"Oxford, Oxfordshire, England, UK",https://image.tmdb.org/t/p/originalNone,Not Specified
1821869,,,nm0121345,Rob Burgess,,https://image.tmdb.org/t/p/originalNone,Male
1836741,,,,Fiona Richards,,https://image.tmdb.org/t/p/originalNone,Not Specified
10723,1942-03-28,,nm0001565,Mike Newell,"St. Albans, Hertfordshire, England, UK ",https://image.tmdb.org/t/p/original/zeLnvLZtyJaBP1wWceRM7HWkm0E.jpg,Male
75584,1974-04-10,,nm0108305,Tom Brewster,"St Andrews, Scotland",https://image.tmdb.org/t/p/originalNone,Not Specified
1367566,,,nm0056538,Libbie Barr,,https://image.tmdb.org/t/p/originalNone,Not Specified
1806949,,,,Nick Shuttleworth,,https://image.tmdb.org/t/p/originalNone,Not Specified
2230758,,,,Janette Boyle,,https://image.tmdb.org/t/p/originalNone,Not Specified
11343,1963-10-08,,nm0946734,David Yates,"St. Helens, Merseyside, England, UK",https://image.tmdb.org/t/p/original/hAHOxR0NK4cZDumqNIpDoEdGVAh.jpg,Male
1389548,,,nm0941492,Anna Worley,,https://image.tmdb.org/t/p/originalNone,Female
11218,1961-11-28,,nm0190859,Alfonso Cuarón,"Mexico City, Mexico",https://image.tmdb.org/t/p/original/gaHhrzPfxfc3cbQLkDt54gtP3n1.jpg,Male
1591578,,,,Randy Jonsson,,https://image.tmdb.org/t/p/originalNone,Not Specified
1836742,,,,Iain Atkinson,,https://image.tmdb.org/t/p/originalNone,Not Specified
1533790,,,nm0403779,Ira Hurvitz,,https://image.tmdb.org/t/p/originalNone,Not Specified
1223981,,,,Dustin Paddock,,https://image.tmdb.org/t/p/originalNone,Not Specified
1215383,,,nm0833191,David Straiton,,https://image.tmdb.org/t/p/original/9T67fKY1NmxV9KLGC92B61dzv7p.jpg,Male
